DATE DE CLASSEMENT;DATE DE PUBLICATION DE L'ETABLISSEMENT;TYPOLOGIE ÉTABLISSEMENT;CLASSEMENT;CATÉGORIE;MENTION;NOM COMMERCIAL;ADRESSE;CODE POSTAL;COMMUNE;TÉLÉPHONE;COURRIEL;SITE INTERNET;TYPE DE SÉJOUR;CAPACITÉ D'ACCUEIL (PERSONNES);NOMBRE DE CHAMBRES;NOMBRE D'EMPLACEMENTS;NOMBRE D'UNITES D'HABITATION;NOMBRE DE LOGEMENTS
03/06/2013;03/06/2013;HÔTEL;1 étoile;-;-;HÔTEL PREMIÈRE CLASSE LILLE SUD - SECLIN;zac de l'épinette;59113;SECLIN;320967214;manager.lille.seclin@premiereclasse.fr;http://www.premiereclasse.com/;-;140;69;-;-;-
03/06/2013;03/06/2013;HÔTEL;2 étoiles;-;-;VILLA HÔTEL;Zone d'Activité le Clair-Ruisseau;45500;POILLY-LEZ-GIEN;238270330;villahotel@wanadoo.fr;http://www.villahotel45.com/;-;52;24;-;-;-
03/06/2013;03/06/2013;HÔTEL;2 étoiles;-;-;LA FERME SAINT-VIALET;golf du coiroux, la ferme saint-vialet;19190;AUBAZINES;555272469;lafermesaintvialet@live.fr;www.golf-coiroux.com;-;38;15;-;-;-
03/06/2013;03/06/2013;HÔTEL;2 étoiles;-;-;LES FAUVETTES;saint-léger-les-mélèzes;5260;SAINT-LÉGER-LES-MÉLÈZES;492504450;stephanie.champion@club-internet.fr;http://www.hotelgite-lesfauvettes.com;-;18;9;-;-;-
03/06/2013;03/06/2013;HÔTEL;3 étoiles;-;-;LE PRIEURÉ;le bourg, chaumont-le-bourg;63220;CHAUMONT-LE-BOURG;473950391;leprieure7@wanadoo.fr;www.leprieurehotelrestaurant.com;-;70;25;-;-;-
28/05/2013;28/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL LE MÉDIÉVAL;221 AVENUE DU PONT DE PROVENCE;30220;AIGUES-MORTES;466537648;hotel.lemedieval@orange.fr;www.hotel-lemedieval.com;-;29;12;-;-;-
28/05/2013;10/06/2013;HÔTEL;4 étoiles;-;-;LIBERATA;BOULEVARD CHARLES MARIE SAVELLI;20220;ÎLE-ROUSSE;495620362;hotel.liberata@orange.fr;http://hotel-ilerousse.fr/;-;44;22;-;-;-
28/05/2013;10/06/2013;HÔTEL;3 étoiles;-;-;HÔTEL LA SANTA;place de l'église;20220;SANTA-REPARATA-DI-BALAGNA;495600473;hotelsanta@orange.fr;www.hotel-la-santa.com;-;32;16;-;-;-
28/05/2013;10/06/2013;HÔTEL;4 étoiles;-;-;HÔTEL CAS'ANNA LIDIA;Village;20225;FELICETO;495618124;iwona.tony@orange.fr;http://www.hoteldecharme-corse.com;-;16;8;-;-;-
28/05/2013;10/06/2013;HÔTEL;2 étoiles;-;-;HÔTEL COSTA VERDE;MORIANI PLAGE;20230;SAN-NICOLAO;495385041;contact@hotel-costaverde.fr;http://www.hotel-costaverde.fr;-;35;12;-;-;-
27/05/2013;27/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL CASTEL DE MIRAMBEL;42 rue du fort;65100;LOURDES;562943050;christian.barou@orange.fr;http://www.casteldemirambel.com/;-;23;9;-;-;-
24/05/2013;24/05/2013;HÔTEL;4 étoiles;-;-;CHÂTEAU DE LIGNAN;place de l'église;34490;LIGNAN-SUR-ORB;467017017;direction@chateaulignan.fr;www.chateaulignan.fr;-;90;44;-;-;-
24/05/2013;24/05/2013;HÔTEL;2 étoiles;-;-;ORLY SUPÉRIOR HÔTEL;7 RUE PAUL DEMANGE;91200;ATHIS-MONS;169443367;contact@orlysuperior.com;http://www.orlysuperior.com;-;100;47;-;-;-
24/05/2013;24/05/2013;HÔTEL;2 étoiles;-;-;LA GROTTE;les bretonnières;71580;SAGY;385740757;hotellagrotte@orange.fr;www.hostellerie-lagrotte.com;-;34;17;-;-;-
24/05/2013;24/05/2013;HÔTEL;3 étoiles;-;-;L'AUBERGE DU BOUGNAT;le bourg, saint-victor-la-rivière;63790;SAINT-VICTOR-LA-RIVIÈRE;473886784;info@aubergedubougnat.com;www.aubergedubougnat.com;-;11;4;-;-;-
24/05/2013;24/05/2013;HÔTEL;2 étoiles;-;-;QUICK PALACE LILLE NOYELLES-GODAULT;24 rue de Beaumont;62950;NOYELLES-GODAULT;321696850;lille@quickpalace.com;www.quickpalace.com;-;112;50;-;-;-
24/05/2013;24/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL DU PETIT LUSSAULT;route départementale 952;37530;NAZELLES-NÉGRON;02.47.57.30.30;info@hotelpetitlussault.fr;www.hotelpetitlussault.fr;-;50;21;-;-;-
23/05/2013;23/05/2013;HÔTEL;2 étoiles;-;-;SEV'HÔTEL;avenue de Paris;12150;SÉVÉRAC-LE-CHÂTEAU;05.65.70.21.60;sevhotel@wanadoo.fr;http://www.citotel.fr/;-;88;30;-;-;-
23/05/2013;23/05/2013;HÔTEL;2 étoiles;-;-;AUBERGE DU BÉRANGE;route départementale 610;34160;SAINT-GENIÈS-DES-MOURGUES;467877500;contact@hotel-auberge-berange.com;www.hotel-auberge-berange.com;-;60;30;-;-;-
23/05/2013;23/05/2013;HÔTEL;2 étoiles;-;-;AUBERGE DE LA MÉOUGE;le village, barret-sur-méouge;5300;BARRET-SUR-MÉOUGE;492206295;aubergedelameouge@laposte.net;http://www.hotel-auberge-meouge.fr/;-;13;6;-;-;-
23/05/2013;23/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT ROCHE CLINE;le village;4250;TURRIERS;492551138;rausch.laurence@gmail.com;hotelrochecline.fr;-;34;14;-;-;-
22/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL LES CHARDONS BLEUS;4 RUE AMIRAL réveillère;29680;ROSCOFF;298697203;gilbert.lesaignoux@wanadoo.fr;www.roscoffhotel.com;-;22;10;-;-;-
22/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;MANOIR DE CLAIRVAL;2 rue de Seine;27700;LES ANDELYS;232543717;contact@manoirdeclairval.fr;http://www.manoirdeclairval.fr;-;22;9;-;-;-
22/05/2013;22/05/2013;HÔTEL;3 étoiles;-;-;COMFORT HÔTEL VALENCE;place jean rostand;26000;VALENCE;475790300;valence@comfort-drome.fr;www.comfort-drome.fr;-;113;54;-;-;-
22/05/2013;22/05/2013;HÔTEL;3 étoiles;-;-;LE MAS DES BORIES;51 route de Limoges;24420;ANTONNE-ET-TRIGONANT;553087265;hotel@masdesbories-dordogne.fr;http://www.masdesbories-dordogne.fr/;-;31;11;-;-;-
22/05/2013;22/05/2013;HÔTEL;3 étoiles;-;-;AIGUE MARINE HÔTEL RESTAURANT;5 rue Marcelin Berthelot;22220;TRÉGUIER;296929700;aiguemarine@aiguemarine.fr;http://www.aiguemarine-hotel.com/;-;90;48;-;-;-
22/05/2013;22/05/2013;HÔTEL;3 étoiles;-;-;IBIS STYLES BEAUNE CENTRE;7 boulevard PERPREUIL;21200;BEAUNE;380208888;H7572@accor.com;http://ibisstyleshotel.ibis.com/;-;160;69;-;-;-
22/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL LA MARINE;68 avenue jean jaurès;17560;BOURCEFRANC-LE-CHAPUS;546856927;f.bourgitteau@gmail.com;http://www.hotel-la-marine.fr/;-;26;12;-;-;-
22/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;LE RELAIS DES BOIS;1 Route de Saint-Yzan;17210;BUSSAC-FORÊT;546043810;le.relais.des.bois@orange.fr;-;-;14;7;-;-;-
22/05/2013;22/05/2013;HÔTEL;3 étoiles;-;-;KYRIAD MARSEILLE PROVENCE AÉROPORT;7 Impasse Pythagore;13127;VITROLLES;04 42 31 95 37;marseille.provence.aeroport@kyriad.fr;www.kyriad-marseille-provence-aeroport.fr;-;93;46;-;-;-
22/05/2013;22/05/2013;HÔTEL;5 étoiles;-;-;INTERCONTINENTAL MARSEILLE HÔTEL DIEU;1 place Daviel;13002;MARSEILLE;491013974;sales.marseille@ihg.com;www.intercontinental.com/marseille;-;450;194;-;-;-
22/05/2013;22/05/2013;HÔTEL;4 étoiles;-;-;AUBERGE DU VIEUX PUITS;5 avenue saint-victor;11360;FONTJONCOUSE;468440737;reception@aubergeduvieuxpuits.fr;www.aubergeduvieuxpuits.fr;-;24;8;-;-;-
22/05/2013;22/05/2013;HÔTEL;3 étoiles;-;-;MAS DE BAUME;lieu-dit Baume;7260;ROSIÈRES;475937688;hotel-lemasdebaume@wanadoo.fr;http://mas-de-baume.com;-;24;10;-;-;-
22/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;AUBERGE DU BEZ;Le BEZ;7590;BORNE;466466054;aubergedubez@9business.fr;http://aubergedubez.com;-;18;8;-;-;-
22/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL INTERLAKEN;26 avenue durante;6000;NICE;493883015;hotel.interlaken@wanadoo.fr;www.hotelinterlaken.fr;-;97;42;-;-;-
22/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL ANNA LIVIA;16 rue Victor Cousin;6400;CANNES;493392144;reservations@hotelannalivia.com;www.hotelannalivia.com;-;25;11;-;-;-
22/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL ALIZÉ;11 rue alexandre barety;6260;PUGET-THÉNIERS;493050620;hotel.alize@wanadoo.fr;http://www.alize-hotel.fr/;-;39;16;-;-;-
22/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;HOSTELLERIE DE RIMPLAS;1 CHEMIN DES CANEBIERS;6420;RIMPLAS;493020145;contact@hostellerie-rimplas.fr;hostellerie-rimplas.fr;-;20;9;-;-;-
16/05/2013;22/05/2013;HÔTEL;3 étoiles;-;-;HOTEL CASTEL VECCHIO;7 rue paul colonna d'istria;20000;AJACCIO;495223112;castelvecchio@wanadoo.fr;www.hotel-castelvecchio.com;-;200;100;-;-;-
16/05/2013;22/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL LE GRAND BLEU;plage de la liscia;20111;CALCATOGGIO;495522035;ggranbleu@tuifrance.com;www.nouvelles-frontiere.fr;-;450;210;-;-;-
16/05/2013;22/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL MARINA CORSICA;voie d'arena - route de marina;20137;PORTO-VECCHIO;495709191;contact@marinacorsica.com;www.hotelmarinacorsica.com;-;40;20;-;-;-
16/05/2013;22/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL CALA DI SOLE;centre de porto;20150;OTA;495261244;caladisole@live.fr;www.hotel-caladisole.com;-;66;33;-;-;-
16/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT DE L'EUROPE;PLACE DES PORTES  PORT DE PLAISANCE;20217;SAINT FLORENT;495353291;info@hotel-europe2.com;-;-;42;17;-;-;-
16/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;LE STUART HÔTEL;ponte leccia;20218;PONTE LECCIA;495476111;hotelstuart@pasadresse.com;-;-;26;12;-;-;-
16/05/2013;22/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT L 'ALIVU;route du bord de mer;20245;GALÉRIA;495620193;hotel.lalivu@orange.fr;www.hotel-lalivu.com;-;12;6;-;-;-
14/05/2013;14/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL HIBISCUS;66 rue de malte ;75011;PARIS;147003434;hotelbristol4@wanadoo.fr;www.hotel-hibiscus-republique.com;-;37;26;-;-;-
13/05/2013;13/05/2013;HÔTEL;4 étoiles;-;-;QUALITY HOTEL RUEIL LA DÉFENSE LA CHAUMIÈRE;20 AVENUE ALBERT 1ER;92500;RUEIL-MALMAISON;147322092;hotel-chaumiere@wanadoo.fr;www.choicehotels.fr;-;98;49;-;-;-
13/05/2013;13/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL CAMPANILE PÉRONNE;route de Paris;80200;PÉRONNE;322842222;peronne@campanile.fr;www.campanile.fr;-;86;39;-;-;-
13/05/2013;13/05/2013;HÔTEL;3 étoiles;-;-;QUALYS HÔTEL LAGRANGE;113 rue de l'Aérodrome;79000;NIORT;549791076;contact@lagrangehotel.fr;www.lagrangehotel.fr;-;72;29;-;-;-
13/05/2013;13/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL DU MOULIN;27 rue de l'Espingole;79000;NIORT;549090707;moulin@hotelniort.fr;http://www.hotelniort.fr;-;75;36;-;-;-
13/05/2013;13/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL VICTORIA;112-122 rue de France;77300;FONTAINEBLEAU;160749000;paul.bertier@hotelvictoria.com;http://www.hotelvictoria.com;-;70;35;-;-;-
13/05/2013;13/05/2013;HÔTEL;3 étoiles;-;-;PAVILLON NATION;16 Boulevard de Charonne;75011;PARIS;155730000;booking@leshotelsdeparis.com;www.leshotelsdeparis.com;-;73;43;-;-;-
13/05/2013;13/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL DES PRINCES;2121 Avenue de la Rive;74500;AMPHION-LES-BAINS;450750294;hotel.des.princes@wanadoo.fr;www.hoteldesprinces.fr;-;80;33;-;-;-
13/05/2013;13/05/2013;HÔTEL;4 étoiles;-;-;HÔTEL ORMELUNE;rue Noël Machet;73150;VAL-D'ISÈRE;479061293;info@ormelune.com;http://www.ormelune.com;-;109;46;-;-;-
13/05/2013;13/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL LE PARC - BELLE INN;rond-point de la pardieu;63100;CLERMONT-FERRAND;473274747;info@belle-inn-hotel.com;www.belle-inn-hotel.com;-;52;26;-;-;-
13/05/2013;13/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL DE HARLAY;3 RUE DE HARLAY;60200;COMPIÈGNE;344230150;hoteldeharlay@wanadoo.fr;www.hotel-compiegne.net;-;35;19;-;-;-
13/05/2013;13/05/2013;HÔTEL;3 étoiles;-;-;AU TONNELIER;2-4 rue du mont de piété;59380;BERGUES;328687005;contact@autonnelier.com;www.autonnelier.com;-;83;40;-;-;-
13/05/2013;13/05/2013;HÔTEL;4 étoiles;-;-;HOLIDAY INN GARDEN COURT REIMS CITY CENTRE;46 rue Buirette;51100;REIMS;326789999;hotel@hireims.com;http://www.holidayinn-reims.com;-;180;82;-;-;-
13/05/2013;13/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL LA TRUFFIÈRE;Départementale 820;46600;GIGNAC;565270101;truffiere@wanadoo.fr;http://www.truffiere-vacances.com;-;60;27;-;-;-
13/05/2013;13/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL RESTAURANT LA POULARDE;2 RUE DE SAINT-éTIENNE;42210;MONTROND-LES-BAINS;477544006;jberaud.lapoularde@gmail.com;www.la-poularde.com;-;42;16;-;-;-
13/05/2013;13/05/2013;HÔTEL;3 étoiles;-;-;LE RELAIS DU LAC;1675 AVENUE DU TOURING CLUB DE FRANCE;40150;SOORTS-HOSSEGOR;558436903;resa.@relaisdulac.com;www.relaisdulac.com;-;61;27;-;-;-
13/05/2013;13/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL AMIGO;579 Boulevard DE LA DUNE;40150;SOORTS-HOSSEGOR;558435438;reservation@amigo-news-hotel.com;http://www.amigo-news-hotel.com/;-;27;12;-;-;-
13/05/2013;13/05/2013;HÔTEL;2 étoiles;-;-;HOTEL RESTAURANT L'ACILYA;78 AVENUE GABRIEL Péri;38150;ROUSSILLON;474298084;acilya38@orange.fr;-;-;10;6;-;-;-
13/05/2013;13/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL LOUISE DE LA VALLIÈRE;11 BOULEVARD DU 4 SEPTEMBRE;37330;CHÂTEAU-LA-VALLIÈRE;247240024;hotellouisedelavalliere@wanadoo.fr;hotellouisedelavalliere.fr;-;28;15;-;-;-
13/05/2013;13/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL AMBASSADEURS;11 chaussée du sillon;35400;SAINT-MALO;299402626;hotelambassadeurs@wanadoo.fr;http://www.hotel-ambassadeurs-saintmalo.com;-;40;20;-;-;-
13/05/2013;13/05/2013;HÔTEL;4 étoiles;-;-;ERMITAGE DE CORTON;ROUTE DE DIJON - D974;21200;CHOREY-LES-BEAUNE;380220528;contact@ermitagecorton.com;www.ermitagecorton.com;-;39;13;-;-;-
13/05/2013;13/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL LE SQUARE;2 place des anciens combattants;17310;SAINT-PIERRE-D'OLÉRON;546470035;infos@le-square-hotel.fr;http://www.le-square-hotel.fr/;-;56;26;-;-;-
13/05/2013;13/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL EMMA CALVÉ;28 AVENUE JEAN JAURèS;12100;MILLAU;565601349;hotelemmacalve@yahoo.fr;http://hotelemmacalve.canalblog.com;-;30;13;-;-;-
06/05/2013;06/05/2013;HÔTEL;2 étoiles;-;-;PREMIÈRE CLASSE ROISSY CHARLES DE GAULLE PARIS NORD 2;309 RUE DE LA BELLE éTOILE;95700;ROISSY-EN-FRANCE;148630601;manager.roissy@premiereclasse.fr;www.premiereclasse.fr;-;591;231;-;-;-
06/05/2013;06/05/2013;HÔTEL;1 étoile;-;-;HÔTEL DE L'ABBAYE;48 place de la libération;86310;SAINT-SAVIN;549480083;sanson.florent@gmail.com;http://www.hoteldelabbaye.com;-;11;5;-;-;-
06/05/2013;06/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL BASILE;23 rue Godot de Mauroy;75009;PARIS;142659954;reception@hotelbasile.com;http://www.hotelbasile.com;-;60;27;-;-;-
06/05/2013;06/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL HIPPODROME MONTMARTRE;7 rue forest;75018;PARIS;143876552;info@hotel-hippodrome.com;http://hotel-hippodrome.com;-;31;18;-;-;-
06/05/2013;06/05/2013;HÔTEL;4 étoiles;-;-;HÔTEL LE MARCEL;11 rue du 8 Mai 1945;75010;PARIS;140709091;julien.gau@cible-expansion.com;http://www.lemarcelhotel.com;-;68;28;-;-;-
06/05/2013;06/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL DE FLORE;108 rue Lamarck;75018;PARIS;146063115;pf@hotelflore.fr;http://www.hotelflore.fr;-;98;43;-;-;-
06/05/2013;06/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL CLUB MMV LE FLAINE;PRé DE FLAINE;74300;FLAINE;489066630;courrier@mmv.fr;http://www.mmv.fr/ski-flaine-station-hiver-hotel-club-mmv-le-flaine.html;-;150;72;-;-;-
06/05/2013;06/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL RESTAURANT LES SOLDANELLES;Rue des chasseurs alpins;73300;LA TOUSSUIRE;479567529;infos@hotelsoldanelles.com;www.hotelsoldanelles.com;-;83;39;-;-;-
06/05/2013;06/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL VAL CHAVIÈRE;rue de la lombarde;73400;VAL THORENS;479000033;info@hotel-valthorens.com;http://hotel-valthorens.com;-;118;49;-;-;-
06/05/2013;06/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL MÂCON LA SALLE;Aire de Mâcon la Salle, autoroute A6;71260;SAINT-ALBAIN;385227982;hotelmaconlasalle@orange.fr;http://www.hotelmaconlasalle.com;-;136;47;-;-;-
06/05/2013;06/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT HENRI IV;15 Rue du Bourg;70600;CHAMPLITTE;384312886;hotelrestauranthenri4@orange.fr;www.hotelrestauranthenri4.fr;-;22;10;-;-;-
06/05/2013;06/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL AU SAINT PAUL;1371 rue de provence;65130;CAPVERN;562409500;au-saint-paul@wanadoo.fr;www.hotel-capvern.com;-;47;24;-;-;-
06/05/2013;06/05/2013;HÔTEL;4 étoiles;-;-;HÔTEL ALBA;27 AVENUE DU PARADIS;65100;LOURDES;562427070;reservation@hotelalba.fr;http://www.hotelalba.fr;-;476;237;-;-;-
06/05/2013;06/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL CHRISTOL;4 boulevard Paul Chalvet;61140;BAGNOLES-DE-L'ORNE;233378031;hotel.christol@wanadoo.fr;www.hotelchristol.fr;-;54;27;-;-;-
06/05/2013;06/05/2013;HÔTEL;1 étoile;-;-;SPLENDID'HOTEL;16 rue du Théâtre;42000;SAINT-ÉTIENNE;477337294;-;splendidhotel.org;-;30;14;-;-;-
06/05/2013;06/05/2013;HÔTEL;3 étoiles;-;-;HÔTEL LE RELAIS DES CHAMPS;339 Route Nicolas;40320;EUGÉNIE-LES-BAINS;558511800;lerelaisdeschamps@gmail.com;http://www.hotel-relais-des-champs.com;-;67;34;-;-;-
06/05/2013;06/05/2013;HÔTEL;4 étoiles;-;-;ART HÔTEL;19 quai de la Loire;37210;ROCHECORBON;247222444;reservation@art-hotel-tours.com;www.art-hotel-tours.com;-;70;28;-;-;-
06/05/2013;06/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT LA CROIX BLANCHE;6 avenue de Fumel;34700;LODÈVE;467441087;hotel-croix-blanche@wanadoo.fr;hotel-lodeve.fr;-;45;20;-;-;-
06/05/2013;06/05/2013;HÔTEL;2 étoiles;-;-;LA CHAUMIÈRE;1150 Avenue de Sète;34340;MARSEILLAN;467983563;chaumiere.marseillan@gmail.com;http://hotel-marseillan.fr;-;20;10;-;-;-
06/05/2013;06/05/2013;HÔTEL;2 étoiles;-;-;HÔTEL RESTAURANT LA CARAVELLE;20 rue du Calvaire;29430;PLOUESCAT;298152739;lacaravelle.plouescat@gmail.com;http://www.la-caravelle-29.fr/;-;16;8;-;-;-
06/05/2013;06/05/2013;HÔTEL;2 étoiles;-;-;CAT HÔTEL;7 allée des alpes;26300;BOURG-DE-PÉAGE;475051060;cat_hotel@hotmail.com;http://www.comfort-drome.fr/-Cat-Hotel-Bourg-de-Peage-.html?lang=fr;-;70;34;-;-;-
06/05/2013;06/05/2013;HÔTEL;3 étoiles;-;-;COMFORT HOTEL ROMANS ;clos des tanneurs, avenue adolphe figuet;26100;ROMANS-SUR-ISÈRE;475051020;romans@comfort-drome.fr;www.comfort-drome.fr;-;80;39;-;-;-
06/05/2013;06/05/2013;HÔTEL;3 étoiles;-;-;IBIS STYLES MONTBÉLIARD CENTRE VELOTTE;21 Avenue des Alliés;25200;MONTBÉLIARD;03.81.31.27.80;h8187@accor.com;www.ibis.com;-;230;69;-;-;-
06/05/2013;06/05/2013;HÔTEL;2 étoiles;-;-;LE SAVEL;38 route des brasseries;7120;RUOMS;475396002;hotel-le-savel@wanadoo.fr;http://www.ardechehotelsavel.com;-;28;15;-;-;-
06/05/2013;06/05/2013;HÔTEL;4 étoiles;-;-;HÔTEL WINDSOR;11 rue dalpozzo;6000;NICE;493885935;contact@hotelwindsornice.com;http://www.hotelwindsornice.com;-;99;57;-;-;-
23/04/2013;23/04/2013;HÔTEL;4 étoiles;-;-;HOSTELLERIE DE LA POSTE;13 Place Vauban;89200;AVALLON;03 86 34 16 16;info@hostelleriedelaposte.com;http://www.chateauxhotels.com/Hostellerie-De-La-Poste-30;-;70;29;-;-;-
23/04/2013;23/04/2013;HÔTEL;3 étoiles;-;-;AU SOLEIL D'OR;46 route de Vézelay;89200;PONTAUBERT;386341574;contact@ausoleildor.com;http://www.ausoleildor.com;-;36;15;-;-;-
23/04/2013;23/04/2013;HÔTEL;2 étoiles;-;-;HÔTEL LES PALMIERS;109 boulevard de la libération;83600;FRÉJUS;494511872;info@hotellespalmiers.fr;www.hotellespalmiers.fr;-;80;35;-;-;-
23/04/2013;23/04/2013;HÔTEL;3 étoiles;-;-;ANGLADE HÔTEL;10 avenue du général de gaulle ;83980;LE LAVANDOU;494870302;contact@anglade-hotel.com;www.anglade-hotel.com;-;48;24;-;-;-
23/04/2013;23/04/2013;HÔTEL;2 étoiles;-;-;LE COULOUBRIER;route de sainte-maxime;83490;LE MUY;494818280;lecouloubrier@hotmail.fr;www.lecouloubrier.com;-;50;20;-;-;-
23/04/2013;23/04/2013;HÔTEL;3 étoiles;-;-;OLIVIER HÔTEL;Route de l'aérodome;83560;VINON-SUR-VERDON;492788699;contact@olivierhotel.com;http://www.olivierhotel.com;-;70;30;-;-;-
23/04/2013;23/04/2013;HÔTEL;3 étoiles;-;-;HÔTEL LE BELLEVUE;24 esplanade du Général Leclerc;80350;MERS-LES-BAINS;235861289;aubellevue@wanadoo.fr;www.aubellevue.net;-;45;22;-;-;-
23/04/2013;23/04/2013;HÔTEL;4 étoiles;-;-;CHÂTEAU DE VILLIERS LE MAHIEU;rue du Centrea;78770;VILLIERS-LE-MAHIEU;134874425;equignon@chateauvilliers.com;http://www.chateauvilliers.com;-;223;93;-;-;-
23/04/2013;23/04/2013;HÔTEL;3 étoiles;-;-;HÔTEL LE PARC;29 grande rue;78160;MARLY-LE-ROI;626369349;contact@leparcmarly.com;http://www.leparcmarly.com;-;35;16;-;-;-
23/04/2013;23/04/2013;HÔTEL;3 étoiles;-;-;LES JARDINS DE MONTMARTRE;131 RUE ORDENER;75018;PARIS;142529900;reservation@hoteljardinsdemontmartre.com;www.hoteljardinsdemontmartre.com;-;80;38;-;-;-
23/04/2013;23/04/2013;HÔTEL;1 étoile;-;-;HÔTEL DE CHOISY;135 avenue de Choisy;75013;PARIS;145849067;choisyhotel@yahoo.fr;www.choisyhotel.com;-;45;27;-;-;-
23/04/2013;23/04/2013;HÔTEL;3 étoiles;-;-;HÔTEL JULES CÉSAR;52 avenue Ledru-Rollin;75012;PARIS;143431588;hotel-jules-cesar@wanadoo.fr;www.julescesar-paris-hotel.com;-;84;48;-;-;-
23/04/2013;23/04/2013;HÔTEL;4 étoiles;-;-;CHAT NOIR DESIGN HÔTEL;68 Boulevard de Clichy;75018;PARIS;142641526;direction@hotel-chatnoir-paris.com;http://www.hotel-chatnoir-paris.com;-;88;39;-;-;-
23/04/2013;23/04/2013;HÔTEL;3 étoiles;-;-;LE MONTE BIANCO ;400 ROUTE DU MONT JOLY;74190;SAINT-GERVAIS-LES-BAINS;489066630;courrier@mmv.fr;http://www.mmv.fr/station-ski-saint-gervais-hiver-hotel-club-mmv-monte-bianco.html;-;180;84;-;-;-
23/04/2013;23/04/2013;HÔTEL;2 étoiles;-;-;HÔTEL RICHEMOND;228 RUE Docteur PACCARD;74400;CHAMONIX-MONT-BLANC;450530885;richemond@wanadoo.fr;www.richemond.fr;-;98;52;-;-;-
23/04/2013;23/04/2013;HÔTEL;2 étoiles;-;-;L'HÔTEL AUBERGADE;567 Avenue de Joux Plane;74110;MORZINE;450790369;contact@laubergade.com;http://laubergade.com/;-;46;18;-;-;-
23/04/2013;23/04/2013;HÔTEL;1 étoile;-;-;HÔTEL PETER PAN;107 c route de la mernaz;74110;MORZINE;450791066;hotelpeterpan@orange.fr;www.hotelpeterpan.com;-;36;9;-;-;-
23/04/2013;23/04/2013;HÔTEL;3 étoiles;-;-;HÔTEL LE BEAUSOLEIL;La TOUSSUIRE;73300;FONTCOUVERTE-LA TOUSSUIRE;479567459;ecrire@beausoleilhotel.com;beausoleilhotel.com;-;45;19;-;-;-
23/04/2013;23/04/2013;HÔTEL;4 étoiles;-;-;HÔTEL SAINT-MARTIN;rue des GRANGERAIES;73440;SAINT-MARTIN-DE-BELLEVILLE;479008800;hotelsaintmartin@orange.fr;hotel-stmartin.com;-;70;27;-;-;-
23/04/2013;23/04/2013;HÔTEL;5 étoiles;-;-;LES SUITES DU NEVADA;LE VAL CLARET CENTRE;73320;TIGNES;479416830;vga@mgm-immobilier.fr;http://www.les-suites-du-nevada.com/;-;61;25;-;-;-
23/04/2013;23/04/2013;HÔTEL;2 étoiles;-;-;AUBERGE ET HOSTELLERIE PAYSANNE;1 RUE DE WOLSCHWILLER;68480;LUTTER;389407167;aubergepaysanne2@wanadoo.fr;auberge-hostellerie-paysanne.com;-;35;16;-;-;-
